any,municipi,sexe,concepte,estat,valor
2023,Corbera de Llobregat,total,població,,15466
2023,Corbins,homes,població,,809
2023,Corbins,dones,població,,677
2023,Corbins,total,població,,1486
2023,Corçà,homes,població,,666
2023,Corçà,dones,població,,629
2023,Corçà,total,població,,1295
2023,Cornellà de Llobregat,homes,població,,43825
2023,Cornellà de Llobregat,dones,població,,46478
2023,Cornellà de Llobregat,total,població,,90303
2023,Cornellà del Terri,homes,població,,1204
2023,Cornellà del Terri,dones,població,,1197
2023,Cornellà del Terri,total,població,,2401
2023,Cornudella de Montsant,homes,població,,529
2023,Cornudella de Montsant,dones,població,,464
2023,Cornudella de Montsant,total,població,,993
2023,Creixell,homes,població,,2054
2023,Creixell,dones,població,,2030
2023,Creixell,total,població,,4084
2023,Crespià,homes,població,,125
2023,Crespià,dones,població,,117
2023,Crespià,total,població,,242
2023,"Cruïlles, Monells i Sant Sadurní de l'Heura",homes,població,,675
2023,"Cruïlles, Monells i Sant Sadurní de l'Heura",dones,població,,648
2023,"Cruïlles, Monells i Sant Sadurní de l'Heura",total,població,,1323
2023,Cubelles,homes,població,,8501
2023,Cubelles,dones,població,,8413
2023,Cubelles,total,població,,16914
2023,Cubells,homes,població,,180
2023,Cubells,dones,població,,164
2023,Cubells,total,població,,344
2023,Cunit,homes,població,,7525
2023,Cunit,dones,població,,7753
2023,Cunit,total,població,,15278
2023,Darnius,homes,població,,287
2023,Darnius,dones,població,,259
2023,Darnius,total,població,,546
2023,Das,homes,població,,132
2023,Das,dones,població,,125
2023,Das,total,població,,257
2023,Deltebre,homes,població,,5945
2023,Deltebre,dones,població,,5873
2023,Deltebre,total,població,,11818
2023,Dosrius,homes,població,,2961
2023,Dosrius,dones,població,,2949
2023,Dosrius,total,població,,5910
2023,Duesaigües,homes,població,,122
2023,Duesaigües,dones,població,,103
2023,Duesaigües,total,població,,225
2023,"Escala, l'",homes,població,,5267
2023,"Escala, l'",dones,població,,5211
2023,"Escala, l'",total,població,,10478
2023,Esparreguera,homes,població,,11357
2023,Esparreguera,dones,població,,11085
2023,Esparreguera,total,població,,22442
2023,Espinelves,homes,població,,121
2023,Espinelves,dones,població,,127
2023,Espinelves,total,població,,248
2023,"Espluga Calba, l'",homes,població,,164
2023,"Espluga Calba, l'",dones,població,,160
2023,"Espluga Calba, l'",total,població,,324
2023,"Espluga de Francolí, l'",homes,població,,1841
2023,"Espluga de Francolí, l'",dones,població,,1892
2023,"Espluga de Francolí, l'",total,població,,3733
2023,Esplugues de Llobregat,homes,població,,22350
2023,Esplugues de Llobregat,dones,població,,24571
2023,Esplugues de Llobregat,total,població,,46921
2023,Espolla,homes,població,,205
2023,Espolla,dones,població,,204
2023,Espolla,total,població,,409
2023,Esponellà,homes,població,,243
2023,Esponellà,dones,població,,224
2023,Esponellà,total,població,,467
2023,Espot,homes,població,,209
2023,Espot,dones,població,,177
2023,Espot,total,població,,386
2023,"Espunyola, l'",homes,població,,129
2023,"Espunyola, l'",dones,població,,137
2023,"Espunyola, l'",total,població,,266
2023,"Esquirol, l'",homes,població,,1123
2023,"Esquirol, l'",dones,població,,1140
2023,"Esquirol, l'",total,població,,2263
2023,Estamariu,homes,població,,75
2023,Estamariu,dones,població,,58
2023,Estamariu,total,població,,133
2023,"Estany, l'",homes,població,,223
2023,"Estany, l'",dones,població,,182
2023,"Estany, l'",total,població,,405
2023,Estaràs,homes,població,,84
2023,Estaràs,dones,població,,80
2023,Estaràs,total,població,,164
2023,Esterri d'Àneu,homes,població,,434
2023,Esterri d'Àneu,dones,població,,440
2023,Esterri d'Àneu,total,població,,874
2023,Esterri de Cardós,homes,població,,31
2023,Esterri de Cardós,dones,població,,30
2023,Esterri de Cardós,total,població,,61
2023,Falset,homes,població,,1429
2023,Falset,dones,població,,1380
2023,Falset,total,població,,2809
2023,"Far d'Empordà, el",homes,població,,308
2023,"Far d'Empordà, el",dones,població,,304
2023,"Far d'Empordà, el",total,població,,612
2023,Farrera,homes,població,,69
2023,Farrera,dones,població,,55
2023,Farrera,total,població,,124
2023,"Fatarella, la",homes,població,,434
2023,"Fatarella, la",dones,població,,440
2023,"Fatarella, la",total,població,,874
2023,"Febró, la",homes,població,,23
2023,"Febró, la",dones,població,,15
2023,"Febró, la",total,població,,38
2023,Figaró-Montmany,homes,població,,558
2023,Figaró-Montmany,dones,població,,600
2023,Figaró-Montmany,total,població,,1158
2023,Fígols,homes,població,,26
2023,Fígols,dones,població,,21
2023,Fígols,total,població,,47
2023,Fígols i Alinyà,homes,població,,148
2023,Fígols i Alinyà,dones,població,,107
2023,Fígols i Alinyà,total,població,,255
2023,"Figuera, la",homes,població,,68
2023,"Figuera, la",dones,població,,51
2023,"Figuera, la",total,població,,119
2023,Figueres,homes,població,,23669
2023,Figueres,dones,població,,24210
2023,Figueres,total,població,,47879
2023,Figuerola del Camp,homes,població,,166
2023,Figuerola del Camp,dones,població,,171
2023,Figuerola del Camp,total,població,,337
2023,Flaçà,homes,població,,559
2023,Flaçà,dones,població,,596
2023,Flaçà,total,població,,1155
2023,Flix,homes,població,,1684
2023,Flix,dones,població,,1659
2023,Flix,total,població,,3343
2023,"Floresta, la",homes,població,,89
2023,"Floresta, la",dones,població,,66
2023,"Floresta, la",total,població,,155
2023,Fogars de la Selva,homes,població,,845
2023,Fogars de la Selva,dones,població,,787
2023,Fogars de la Selva,total,població,,1632
2023,Fogars de Montclús,homes,població,,263
2023,Fogars de Montclús,dones,població,,219
2023,Fogars de Montclús,total,població,,482
2023,Foixà,homes,població,,152
2023,Foixà,dones,població,,140
2023,Foixà,total,població,,292
2023,Folgueroles,homes,població,,1149
2023,Folgueroles,dones,població,,1119
2023,Folgueroles,total,població,,2268
2023,Fondarella,homes,població,,390
2023,Fondarella,dones,població,,390
2023,Fondarella,total,població,,780
2023,Fonollosa,homes,població,,793
2023,Fonollosa,dones,població,,765
2023,Fonollosa,total,població,,1558
2023,Fontanals de Cerdanya,homes,població,,278
2023,Fontanals de Cerdanya,dones,població,,255
2023,Fontanals de Cerdanya,total,població,,533
2023,Fontanilles,homes,població,,95
2023,Fontanilles,dones,població,,75
2023,Fontanilles,total,població,,170
2023,Fontcoberta,homes,població,,736
2023,Fontcoberta,dones,població,,703
2023,Fontcoberta,total,població,,1439
2023,Font-rubí,homes,població,,786
2023,Font-rubí,dones,població,,670
2023,Font-rubí,total,població,,1456
2023,Foradada,homes,població,,100
2023,Foradada,dones,població,,79
2023,Foradada,total,població,,179
2023,Forallac,homes,població,,852
2023,Forallac,dones,població,,900
2023,Forallac,total,població,,1752
2023,Forès,homes,població,,29
2023,Forès,dones,població,,18
2023,Forès,total,població,,47
2023,Fornells de la Selva,homes,població,,1350
2023,Fornells de la Selva,dones,població,,1382
2023,Fornells de la Selva,total,població,,2732
2023,Fortià,homes,població,,380
2023,Fortià,dones,població,,406
2023,Fortià,total,població,,786
2023,"Franqueses del Vallès, les",homes,població,,10343
2023,"Franqueses del Vallès, les",dones,població,,10179
2023,"Franqueses del Vallès, les",total,població,,20522
2023,Freginals,homes,població,,222
2023,Freginals,dones,població,,189
2023,Freginals,total,població,,411
2023,"Fuliola, la",homes,població,,611
2023,"Fuliola, la",dones,població,,612
2023,"Fuliola, la",total,població,,1223
2023,Fulleda,homes,població,,46
2023,Fulleda,dones,població,,41
2023,Fulleda,total,població,,87
2023,Gaià,homes,població,,90
2023,Gaià,dones,població,,87
2023,Gaià,total,població,,177
2023,"Galera, la",homes,població,,369
2023,"Galera, la",dones,població,,346
2023,"Galera, la",total,població,,715
2023,Gallifa,homes,població,,97
2023,Gallifa,dones,població,,86
2023,Gallifa,total,població,,183
2023,Gandesa,homes,població,,1592
2023,Gandesa,dones,població,,1548
2023,Gandesa,total,població,,3140
2023,Garcia,homes,població,,277
2023,Garcia,dones,població,,270
2023,Garcia,total,població,,547
2023,"Garidells, els",homes,població,,98
2023,"Garidells, els",dones,població,,100
2023,"Garidells, els",total,població,,198
2023,"Garriga, la",homes,població,,8190
2023,"Garriga, la",dones,població,,8862
2023,"Garriga, la",total,població,,17052
2023,Garrigàs,homes,població,,242
2023,Garrigàs,dones,població,,221
2023,Garrigàs,total,població,,463
2023,Garrigoles,homes,població,,100
2023,Garrigoles,dones,població,,90
2023,Garrigoles,total,població,,190
2023,Garriguella,homes,població,,495
2023,Garriguella,dones,població,,477
2023,Garriguella,total,població,,972
2023,Gavà,homes,població,,23190
2023,Gavà,dones,població,,24403
2023,Gavà,total,població,,47593
2023,Gavet de la Conca,homes,població,,125
2023,Gavet de la Conca,dones,població,,132
2023,Gavet de la Conca,total,població,,257
2023,Gelida,homes,població,,4011
2023,Gelida,dones,població,,3942
2023,Gelida,total,població,,7953
2023,Ger,homes,població,,277
2023,Ger,dones,població,,230
2023,Ger,total,població,,507
2023,Gimenells i el Pla de la Font,homes,població,,590
2023,Gimenells i el Pla de la Font,dones,població,,518
2023,Gimenells i el Pla de la Font,total,població,,1108
2023,Ginestar,homes,població,,420
2023,Ginestar,dones,població,,374
2023,Ginestar,total,població,,794
2023,Girona,homes,població,,50165
2023,Girona,dones,població,,54155
2023,Girona,total,població,,104320
2023,Gironella,homes,població,,2475
2023,Gironella,dones,població,,2505
2023,Gironella,total,població,,4980
2023,Gisclareny,homes,població,,15
2023,Gisclareny,dones,població,,12
2023,Gisclareny,total,població,,27
2023,Godall,homes,població,,306
2023,Godall,dones,població,,308
2023,Godall,total,població,,614
2023,Golmés,homes,població,,967
2023,Golmés,dones,població,,935
2023,Golmés,total,població,,1902
2023,Gombrèn,homes,població,,99
2023,Gombrèn,dones,població,,101
2023,Gombrèn,total,població,,200
2023,Gósol,homes,població,,126
2023,Gósol,dones,població,,104
2023,Gósol,total,població,,230
2023,"Granada, la",homes,població,,1102
2023,"Granada, la",dones,població,,1116
2023,"Granada, la",total,població,,2218
2023,"Granadella, la",homes,població,,427
2023,"Granadella, la",dones,població,,323
2023,"Granadella, la",total,població,,750
2023,Granera,homes,població,,57
2023,Granera,dones,població,,36
2023,Granera,total,població,,93
2023,"Granja d'Escarp, la",homes,població,,535
2023,"Granja d'Escarp, la",dones,població,,392
2023,"Granja d'Escarp, la",total,població,,927
2023,Granollers,homes,població,,31137
2023,Granollers,dones,població,,31955
2023,Granollers,total,població,,63092
2023,Granyanella,homes,població,,85
2023,Granyanella,dones,població,,64
2023,Granyanella,total,població,,149
2023,Granyena de les Garrigues,homes,població,,96
2023,Granyena de les Garrigues,dones,població,,61
2023,Granyena de les Garrigues,total,població,,157
2023,Granyena de Segarra,homes,població,,81
2023,Granyena de Segarra,dones,població,,71
2023,Granyena de Segarra,total,població,,152
2023,Gratallops,homes,població,,134
2023,Gratallops,dones,població,,103
2023,Gratallops,total,població,,237
2023,Gualba,homes,població,,842
2023,Gualba,dones,població,,819
2023,Gualba,total,població,,1661
2023,Gualta,homes,població,,250
2023,Gualta,dones,població,,180
2023,Gualta,total,població,,430
2023,Guardiola de Berguedà,homes,població,,483
2023,Guardiola de Berguedà,dones,població,,456
2023,Guardiola de Berguedà,total,població,,939
2023,"Guiamets, els",homes,població,,136
2023,"Guiamets, els",dones,població,,131
2023,"Guiamets, els",total,població,,267
2023,Guils de Cerdanya,homes,població,,319
2023,Guils de Cerdanya,dones,població,,279
2023,Guils de Cerdanya,total,població,,598
2023,Guimerà,homes,població,,139
2023,Guimerà,dones,població,,116
2023,Guimerà,total,població,,255
2023,"Guingueta d'Àneu, la",homes,població,,156
2023,"Guingueta d'Àneu, la",dones,població,,129
2023,"Guingueta d'Àneu, la",total,població,,285
2023,Guissona,homes,població,,4033
2023,Guissona,dones,població,,3570
2023,Guissona,total,població,,7603
2023,Guixers,homes,població,,77
2023,Guixers,dones,població,,54
2023,Guixers,total,població,,131
2023,Gurb,homes,població,,1397
2023,Gurb,dones,població,,1300
2023,Gurb,total,població,,2697
2023,Horta de Sant Joan,homes,població,,595
2023,Horta de Sant Joan,dones,població,,574
2023,Horta de Sant Joan,total,població,,1169
2023,"Hospitalet de Llobregat, l'",homes,població,,133258
2023,"Hospitalet de Llobregat, l'",dones,població,,141197
2023,"Hospitalet de Llobregat, l'",total,població,,274455
2023,"Hostalets de Pierola, els",homes,població,,1619
2023,"Hostalets de Pierola, els",dones,població,,1569
2023,"Hostalets de Pierola, els",total,població,,3188
2023,Hostalric,homes,població,,2208
2023,Hostalric,dones,població,,2202
2023,Hostalric,total,població,,4410
2023,Igualada,homes,població,,20248
2023,Igualada,dones,població,,20916
2023,Igualada,total,població,,41164
2023,Isona i Conca Dellà,homes,població,,578
2023,Isona i Conca Dellà,dones,població,,483
2023,Isona i Conca Dellà,total,població,,1061
2023,Isòvol,homes,població,,188
2023,Isòvol,dones,població,,153
2023,Isòvol,total,població,,341
2023,Ivars d'Urgell,homes,població,,868
2023,Ivars d'Urgell,dones,població,,739
2023,Ivars d'Urgell,total,població,,1607
2023,Ivars de Noguera,homes,població,,179
2023,Ivars de Noguera,dones,població,,153
2023,Ivars de Noguera,total,població,,332
2023,Ivorra,homes,població,,56
2023,Ivorra,dones,població,,43
2023,Ivorra,total,població,,99
2023,Jafre,homes,població,,201
2023,Jafre,dones,població,,187
2023,Jafre,total,població,,388
2023,"Jonquera, la",homes,població,,1693
2023,"Jonquera, la",dones,població,,1694
2023,"Jonquera, la",total,població,,3387
2023,Jorba,homes,població,,427
2023,Jorba,dones,població,,401
2023,Jorba,total,població,,828
2023,Josa i Tuixén,homes,població,,74
2023,Josa i Tuixén,dones,població,,51
2023,Josa i Tuixén,total,població,,125
2023,Juià,homes,població,,178
2023,Juià,dones,població,,157
2023,Juià,total,població,,335
2023,Juncosa,homes,població,,197
2023,Juncosa,dones,població,,185
2023,Juncosa,total,població,,382
2023,Juneda,homes,població,,1845
2023,Juneda,dones,població,,1633
2023,Juneda,total,població,,3478
2023,Les,homes,població,,510
2023,Les,dones,població,,484
2023,Les,total,població,,994
2023,Linyola,homes,població,,1387
2023,Linyola,dones,població,,1357
